pipeline_name,input_records,output_records,data_size_mb,execution_time_min,expected_time_min,cpu_utilization,memory_utilization,source_delay_min,retry_count,previous_run_duration,previous_failure_count,worker_count,day_of_week,hour,pipeline_failed
orders_daily,733393,717682,1310.5,22.9,28,32.6,63.7,6.8,0,22.81,0,4,Friday,3,0
sales_daily,918958,900732,1658.5,31.19,30,46.8,76.0,1.2,0,25.07,0,6,Friday,2,0
customer_daily,441305,459679,1002.9,25.94,25,38.1,51.4,6.5,0,20.79,1,6,Tuesday,15,0
orders_daily,555019,561528,1005.3,25.51,28,52.5,54.2,9.2,1,23.5,0,4,Sunday,3,0
customer_daily,833394,809937,1624.4,23.88,25,36.6,72.3,2.2,0,23.65,1,4,Saturday,21,0
products_daily,238627,239164,566.9,18.8,18,55.6,50.6,3.4,0,13.93,0,6,Thursday,5,0
sales_daily,816927,825127,1475.1,31.08,30,25.0,84.1,2.3,0,33.42,0,8,Friday,5,0
sales_daily,757119,761037,1344.1,35.22,30,43.1,71.4,13.9,0,29.42,0,2,Wednesday,4,0
payments_daily,374092,367334,487.1,22.35,32,15.0,26.2,2.1,0,19.15,0,2,Tuesday,17,0
sales_daily,808223,798086,1508.0,34.88,30,45.3,68.7,3.3,0,30.34,0,6,Monday,13,0
customer_daily,785591,790181,1728.1,29.27,25,51.8,96.9,4.9,0,24.37,0,4,Monday,4,0
payments_daily,249956,250383,297.4,30.58,32,38.7,37.9,0.8,4,32.21,0,2,Saturday,2,0
products_daily,340255,341396,674.9,14.11,18,21.0,32.4,1.6,0,13.55,0,4,Wednesday,5,0
customer_daily,643330,653718,1115.0,25.22,25,29.4,65.3,0.9,0,25.38,0,4,Thursday,3,0
orders_daily,624193,632316,913.9,26.85,28,43.2,44.0,2.3,0,24.73,0,6,Friday,2,0
inventory_daily,447009,439142,596.2,20.9,22,40.7,26.7,4.9,1,13.78,0,2,Wednesday,5,0
payments_daily,237727,236203,558.9,22.35,32,32.2,22.7,0.9,0,19.69,0,8,Friday,6,0
orders_daily,598818,618271,1229.6,28.53,28,44.7,82.9,6.2,2,25.96,0,4,Thursday,2,0
orders_daily,821405,810783,1662.6,19.98,28,22.3,53.5,8.5,0,18.5,0,4,Wednesday,7,0
inventory_daily,618633,612766,1040.2,27.25,22,74.9,60.4,6.6,0,26.91,0,6,Friday,5,0
orders_daily,956272,979632,1672.1,20.48,28,17.5,82.1,6.5,0,19.38,0,6,Wednesday,2,0
products_daily,377962,398069,848.6,18.43,18,32.1,55.0,4.5,0,14.97,0,6,Saturday,5,0
inventory_daily,507595,495132,1155.0,22.66,22,59.0,85.1,3.7,1,23.63,0,6,Thursday,6,0
orders_daily,1178958,1175334,2056.4,23.0,28,41.5,78.1,4.7,0,24.0,0,6,Thursday,10,0
products_daily,386795,396716,835.4,16.48,18,58.8,53.2,0.2,0,13.51,0,6,Monday,10,0
sales_daily,648000,632661,963.5,26.5,30,43.6,58.2,7.9,1,26.47,0,4,Saturday,0,0
orders_daily,912780,924172,1731.4,28.64,28,31.1,77.7,4.5,0,25.49,0,6,Thursday,8,0
inventory_daily,427757,424735,728.5,18.5,22,27.0,49.4,0.5,0,15.08,0,8,Thursday,0,0
sales_daily,776829,775677,1863.0,47.94,30,80.8,99.0,4.2,0,45.59,0,4,Monday,5,0
customer_daily,865567,855483,1742.2,20.26,25,21.5,55.0,11.8,3,21.68,0,4,Sunday,21,1
sales_daily,697341,681198,1025.6,27.58,30,55.6,63.0,6.0,2,29.86,0,2,Saturday,3,0
inventory_daily,381384,388529,674.3,20.28,22,15.6,42.6,2.6,2,18.03,0,4,Sunday,11,0
orders_daily,698399,682103,1477.3,22.55,28,34.9,68.4,2.2,1,24.27,0,6,Wednesday,9,0
orders_daily,828815,810695,1244.8,24.93,28,37.6,71.9,5.5,0,24.31,0,6,Tuesday,8,0
orders_daily,1574168,1532493,3107.5,26.03,28,33.1,99.0,5.0,0,25.06,1,4,Friday,5,0
sales_daily,1035651,1065177,1932.5,23.49,30,21.5,72.8,5.5,0,19.11,0,4,Friday,6,0
sales_daily,340327,342675,579.1,42.74,30,55.5,63.5,3.1,0,31.37,0,8,Sunday,6,0
sales_daily,794271,792797,1214.5,28.8,30,56.8,47.2,22.1,0,28.71,0,4,Thursday,6,0
sales_daily,699366,693478,1086.7,33.26,30,51.3,61.9,6.2,0,32.07,0,4,Monday,4,0
sales_daily,957811,974183,1716.3,41.17,30,55.3,95.6,10.7,0,37.4,0,4,Monday,4,1
payments_daily,267469,264725,373.6,31.04,32,37.0,35.6,2.8,0,27.06,0,4,Sunday,8,0
sales_daily,634169,615019,1016.8,27.72,30,51.9,36.0,6.3,1,25.37,0,4,Sunday,2,0
orders_daily,797132,782410,1213.9,26.86,28,37.8,50.3,1.7,0,24.82,0,6,Monday,5,0
customer_daily,560078,569399,990.5,47.64,25,99.0,99.0,2.1,0,47.21,0,6,Wednesday,13,0
payments_daily,395608,407856,593.7,37.95,32,64.4,42.0,3.9,3,25.64,0,4,Wednesday,17,0
sales_daily,746471,762234,1351.1,33.38,30,54.6,74.7,6.0,3,26.77,0,4,Friday,6,0
payments_daily,420227,416362,867.1,44.23,32,51.4,43.5,2.2,0,39.31,1,2,Friday,18,0
sales_daily,670345,682633,1371.7,31.82,30,46.5,74.7,11.6,1,33.58,0,6,Thursday,6,0
customer_daily,762548,771087,1371.3,25.99,25,56.9,53.2,9.0,0,22.18,1,4,Tuesday,19,0
products_daily,230577,227710,525.7,21.19,18,29.7,52.2,8.3,1,18.21,0,6,Saturday,7,0
sales_daily,898360,908951,1468.5,33.89,30,54.9,82.0,1.9,0,36.0,0,4,Thursday,3,0
orders_daily,810020,819268,1306.7,25.38,28,39.5,68.7,2.3,0,26.05,0,6,Sunday,1,0
sales_daily,942661,938585,1786.4,27.29,30,37.5,74.9,5.7,3,25.42,0,4,Tuesday,0,0
customer_daily,332680,333554,474.7,20.65,25,45.2,31.9,1.0,0,17.64,0,4,Sunday,13,0
payments_daily,295172,302769,510.8,30.25,32,41.5,20.0,0.1,0,32.02,0,6,Saturday,11,0
sales_daily,986932,1010236,1872.9,48.67,30,72.0,96.2,6.4,0,43.9,0,4,Saturday,13,1
customer_daily,623760,609822,1165.1,28.79,25,55.1,58.6,5.4,0,29.15,0,2,Saturday,3,0
customer_daily,428836,431351,848.1,28.69,25,55.0,53.1,26.0,0,30.09,0,4,Thursday,12,0
customer_daily,558091,548834,1122.9,29.01,25,50.6,59.1,4.5,2,19.48,0,6,Monday,8,0
orders_daily,969045,1001703,1634.1,21.86,28,15.0,68.4,6.8,0,20.57,0,4,Wednesday,6,0
customer_daily,544581,516168,1043.2,28.49,25,63.4,68.3,9.8,0,30.84,0,4,Saturday,6,0
inventory_daily,616105,602937,1285.3,19.98,22,26.5,61.3,11.7,1,17.21,0,6,Sunday,6,0
sales_daily,973616,956945,2141.8,27.55,30,34.1,99.0,12.1,2,25.39,0,4,Sunday,21,0
orders_daily,1020188,1044881,1607.8,24.81,28,32.3,77.5,6.2,0,27.27,0,6,Sunday,15,0
customer_daily,784009,806741,1454.5,31.81,25,70.9,76.5,10.2,1,29.82,0,6,Tuesday,15,0
sales_daily,717571,681103,1419.7,31.0,30,52.5,56.3,4.9,0,27.14,0,2,Saturday,3,0
sales_daily,1037939,1026624,1663.5,29.31,30,45.4,73.7,1.8,0,24.85,1,6,Wednesday,1,0
products_daily,364537,362316,572.7,16.02,18,34.7,52.1,6.0,0,13.17,0,4,Friday,0,0
payments_daily,340978,342893,626.1,22.97,32,38.0,33.9,11.4,0,24.91,0,4,Friday,21,0
inventory_daily,337354,337129,603.4,21.24,22,44.4,34.5,13.2,0,24.62,0,6,Sunday,5,0
inventory_daily,263325,269683,510.7,16.38,22,33.3,46.1,3.1,0,12.9,0,6,Friday,5,0
orders_daily,1078140,1066003,1855.7,36.08,28,71.0,99.0,7.5,0,31.58,0,2,Wednesday,3,0
products_daily,203336,199477,388.1,31.38,18,88.0,78.4,7.2,0,24.12,1,4,Thursday,4,0
inventory_daily,407869,408658,935.4,27.94,22,70.3,44.5,16.4,0,31.06,0,6,Saturday,3,0
payments_daily,383395,390098,717.2,31.8,32,47.7,61.7,11.7,0,32.79,0,6,Wednesday,4,0
inventory_daily,370023,367159,523.6,23.44,22,44.4,48.7,9.6,0,18.63,0,2,Sunday,5,0
customer_daily,966463,962394,1590.1,27.2,25,62.4,78.1,4.5,1,16.55,0,6,Monday,6,0
payments_daily,366621,365470,824.6,26.76,32,47.8,41.4,2.5,0,22.62,0,8,Wednesday,3,0
sales_daily,1036494,1037820,1995.5,36.13,30,59.7,95.9,11.5,0,35.38,0,4,Saturday,5,0
orders_daily,1087665,1111809,1969.6,26.68,28,56.1,73.4,7.1,0,17.22,0,4,Monday,2,0
customer_daily,320064,328103,605.0,23.11,25,39.6,43.2,7.4,0,21.01,0,6,Saturday,5,0
orders_daily,1034001,1060350,1856.4,26.72,28,43.8,63.4,3.5,0,24.26,0,4,Friday,4,0
orders_daily,897095,907480,1681.1,31.19,28,43.4,99.0,24.1,1,17.49,0,4,Monday,3,0
payments_daily,345627,345188,728.7,40.19,32,65.0,47.3,6.9,0,33.76,0,2,Monday,5,0
orders_daily,895428,890049,1499.5,44.34,28,84.7,99.0,2.4,1,40.76,0,4,Tuesday,6,1
orders_daily,1089848,1044650,2332.8,25.62,28,33.9,97.0,2.6,0,24.87,0,6,Friday,23,0
sales_daily,1063259,1062078,2115.7,29.2,30,51.6,83.8,3.5,0,28.79,0,4,Wednesday,17,0
customer_daily,495024,515010,1080.7,23.48,25,41.4,55.1,3.3,3,23.47,0,6,Friday,3,0
orders_daily,913914,919057,1735.1,21.11,28,33.1,67.2,9.6,0,16.76,1,4,Tuesday,3,0
orders_daily,1152346,1146179,2016.2,25.78,28,25.5,84.2,1.9,1,27.06,1,4,Thursday,6,0
orders_daily,862665,876746,1716.4,34.12,28,68.2,87.7,4.8,0,36.6,0,4,Friday,18,0
customer_daily,676387,659125,1275.8,27.19,25,51.6,78.7,2.2,3,22.89,0,6,Saturday,3,0
payments_daily,365209,368335,572.8,51.11,32,85.9,50.3,12.2,0,52.09,0,2,Tuesday,3,0
payments_daily,498033,495567,945.8,27.24,32,34.0,59.4,6.0,0,26.93,0,4,Sunday,12,0
orders_daily,1034704,1027302,1853.4,26.37,28,31.0,65.8,4.6,0,21.4,0,4,Monday,6,0
payments_daily,494943,494526,771.8,32.03,32,58.6,59.7,10.4,0,27.35,0,8,Wednesday,4,0
customer_daily,876667,865188,1690.8,26.85,25,48.9,78.8,1.7,1,23.93,0,2,Friday,12,0
customer_daily,620484,609751,988.1,22.8,25,32.2,72.8,2.5,1,23.15,1,6,Monday,2,0
sales_daily,848125,854053,1736.3,28.51,30,37.0,85.8,1.3,2,27.2,0,4,Tuesday,1,0
inventory_daily,705215,681252,1449.6,29.64,22,75.8,82.7,3.3,0,26.88,0,8,Saturday,3,0
orders_daily,694488,707848,1167.7,35.11,28,80.4,82.9,2.0,0,30.71,1,4,Saturday,5,0
sales_daily,921777,927618,1659.3,33.05,30,36.2,81.9,0.9,0,32.75,0,6,Saturday,11,0
orders_daily,1038811,1026259,2052.1,33.91,28,75.8,90.9,1.1,1,26.57,0,6,Thursday,6,0
inventory_daily,472359,488660,909.0,24.68,22,63.8,67.1,3.5,0,22.51,0,6,Saturday,2,0
products_daily,277174,285020,357.0,16.28,18,29.5,30.2,5.2,0,18.23,0,4,Thursday,17,0
products_daily,285407,284125,666.7,20.79,18,64.1,65.1,2.5,0,18.62,0,4,Wednesday,7,0
sales_daily,912391,927099,1533.2,39.34,30,71.5,76.2,3.7,0,41.23,0,4,Friday,4,0
orders_daily,1165133,1178489,2052.9,28.11,28,48.9,88.7,0.9,0,24.18,0,8,Sunday,18,0
inventory_daily,573901,561387,1199.8,22.39,22,60.0,61.9,6.6,0,19.7,0,4,Friday,10,0
orders_daily,673601,687107,1305.9,38.69,28,66.5,81.8,7.1,1,36.81,0,4,Thursday,4,0
customer_daily,845761,848323,1691.7,33.13,25,75.0,96.7,1.7,0,27.55,1,4,Saturday,20,0
inventory_daily,619292,634001,1207.4,24.75,22,37.8,84.8,2.2,0,19.35,0,4,Friday,3,0
products_daily,285263,299336,404.0,18.21,18,56.4,44.6,4.8,0,16.43,0,4,Saturday,2,0
orders_daily,782194,777635,1284.9,29.72,28,39.3,82.8,0.6,3,22.02,1,4,Monday,2,0
orders_daily,736527,723657,1641.5,31.26,28,63.5,91.1,9.9,0,24.68,0,4,Thursday,16,0
customer_daily,789663,792687,1318.4,23.3,25,35.2,58.2,2.2,0,23.92,0,2,Tuesday,12,0
sales_daily,499298,487060,878.0,37.93,30,60.3,58.5,3.2,1,32.07,1,2,Saturday,10,0
sales_daily,975819,972571,1556.7,29.93,30,48.6,71.6,2.7,0,29.11,0,4,Friday,4,0
sales_daily,727787,720860,1337.6,34.16,30,56.4,72.8,2.1,0,31.18,1,6,Sunday,3,0
customer_daily,687037,695600,1428.3,25.69,25,64.4,77.8,6.0,2,24.8,0,6,Sunday,4,0
orders_daily,284151,293419,543.3,40.82,28,80.5,67.3,6.7,0,35.74,0,4,Tuesday,4,0
inventory_daily,322666,325764,590.5,19.44,22,31.8,29.9,10.2,0,15.95,1,2,Wednesday,15,0
products_daily,259237,255575,501.5,21.92,18,56.4,54.8,1.8,0,19.34,0,6,Sunday,16,0
orders_daily,735769,715025,1623.0,29.87,28,54.4,75.3,4.7,0,26.85,0,2,Sunday,11,0
inventory_daily,575842,573810,1119.4,26.54,22,55.3,59.7,7.7,1,21.79,0,2,Friday,5,0
orders_daily,954576,935735,1506.2,30.87,28,51.1,77.0,10.4,0,27.5,0,2,Wednesday,0,0
customer_daily,901428,896611,1387.5,29.98,25,72.5,89.1,4.2,0,24.77,0,4,Tuesday,3,0
orders_daily,992399,1015971,1660.9,27.73,28,39.6,94.0,9.7,0,23.24,0,4,Thursday,3,0
orders_daily,782985,791577,1588.0,35.23,28,46.5,77.2,11.5,0,26.32,1,2,Thursday,23,0
customer_daily,809035,781977,1204.5,23.61,25,40.5,58.7,10.8,3,16.97,0,6,Saturday,2,0
inventory_daily,453693,448213,681.9,22.14,22,45.3,53.7,9.3,0,20.81,0,2,Tuesday,20,0
customer_daily,582336,575753,1017.0,23.18,25,25.6,50.8,16.4,2,26.22,0,4,Saturday,1,0
products_daily,300127,300031,587.3,18.98,18,47.9,41.8,7.1,2,17.46,0,4,Tuesday,4,0
orders_daily,1191454,1169533,2111.4,22.79,28,54.5,81.5,1.7,0,21.32,0,6,Friday,12,0
products_daily,363063,384340,575.7,27.48,18,64.6,74.2,9.0,0,28.84,0,2,Wednesday,2,0
orders_daily,1083578,1099618,2179.9,27.7,28,50.1,85.0,2.0,0,27.95,0,4,Sunday,4,0
customer_daily,904866,891480,1933.4,25.81,25,48.8,76.5,16.4,0,27.9,0,8,Friday,3,0
payments_daily,419732,415997,720.2,38.3,32,56.9,59.2,4.5,2,28.49,0,2,Thursday,23,0
sales_daily,603447,595664,1040.1,34.56,30,58.2,63.5,18.7,0,31.24,0,4,Thursday,6,0
payments_daily,387682,385213,750.4,28.42,32,44.4,31.1,5.8,0,18.34,0,8,Wednesday,5,0
orders_daily,1192168,1194254,2177.8,35.83,28,58.8,99.0,4.8,0,35.12,0,6,Wednesday,5,0
customer_daily,452630,467288,730.8,29.64,25,32.1,52.4,1.0,2,29.54,0,2,Saturday,12,0
customer_daily,648001,623915,1168.8,15.86,25,23.2,63.8,0.8,0,13.07,0,4,Wednesday,12,0
customer_daily,511179,496808,872.6,28.57,25,47.2,65.7,2.5,0,25.45,0,8,Saturday,23,0
orders_daily,923124,930449,1623.4,17.54,28,21.1,64.3,3.4,3,17.04,0,4,Sunday,21,0
customer_daily,797580,798833,1747.8,20.58,25,29.9,78.2,10.7,0,17.8,0,4,Wednesday,1,0
orders_daily,1141692,1153411,1824.9,27.84,28,44.9,71.1,1.8,0,28.68,0,8,Monday,20,0
products_daily,288948,288828,590.6,22.46,18,57.9,66.7,1.1,0,23.25,0,4,Saturday,19,0
payments_daily,396297,398084,703.1,39.26,32,62.5,56.4,10.6,2,41.5,0,4,Saturday,2,0
orders_daily,629268,620560,990.4,22.82,28,33.5,43.7,6.5,4,16.56,0,8,Sunday,6,0
sales_daily,520247,514681,953.0,26.94,30,34.9,43.1,7.1,0,21.64,0,4,Thursday,10,0
payments_daily,428371,432378,624.2,26.73,32,25.0,58.7,1.9,0,25.43,1,4,Sunday,4,0
inventory_daily,197353,195120,431.0,24.37,22,59.0,38.0,0.7,0,26.47,0,2,Wednesday,2,0
orders_daily,776281,768700,1294.4,28.61,28,47.6,53.3,0.4,1,27.55,0,6,Saturday,2,0
payments_daily,397383,393156,701.8,42.65,32,66.8,59.8,6.0,0,41.32,0,2,Sunday,15,0
customer_daily,678680,666904,1176.6,24.52,25,36.9,62.9,3.0,0,22.87,0,2,Monday,6,0
sales_daily,346203,354953,566.4,28.23,30,47.0,40.4,0.4,0,22.92,0,6,Wednesday,22,0
orders_daily,994618,965594,1583.4,29.23,28,38.4,73.9,3.7,0,,0,4,Friday,2,0
orders_daily,744968,732572,1506.6,31.92,28,47.7,76.1,5.4,0,30.9,0,4,Saturday,20,0
sales_daily,819330,817646,1852.8,32.51,30,71.5,74.6,0.1,0,27.44,0,4,Tuesday,6,1
sales_daily,700160,709730,1183.4,33.75,30,60.6,58.6,1.6,0,33.09,0,6,Friday,5,0
orders_daily,775406,798544,1290.9,26.18,28,30.4,72.6,0.6,1,16.03,1,6,Wednesday,14,0
products_daily,192022,188903,500.6,18.55,18,47.9,48.6,1.6,0,19.4,0,6,Tuesday,3,0
inventory_daily,464097,457489,928.6,13.97,22,34.1,24.1,4.7,1,11.09,0,4,Friday,4,0
products_daily,374171,371944,641.3,20.45,18,53.3,43.1,9.5,0,13.02,0,4,Monday,18,0
sales_daily,732378,751112,1228.3,19.8,30,29.3,36.6,1.3,2,20.03,0,4,Saturday,14,0
orders_daily,832105,834775,1321.7,30.99,28,35.7,73.8,0.8,0,35.97,1,8,Monday,1,0
inventory_daily,429549,434267,929.0,20.82,22,31.5,61.7,3.1,0,18.66,0,8,Sunday,20,0
orders_daily,668498,667505,1415.9,30.13,28,55.5,64.7,6.5,0,29.53,0,4,Monday,10,0
orders_daily,720399,717754,1045.0,32.88,28,78.5,69.0,9.8,0,33.47,0,4,Sunday,13,0
orders_daily,939884,886645,1461.5,30.67,28,65.4,67.9,7.2,2,29.94,0,4,Sunday,3,0
sales_daily,1193479,1196133,2378.1,38.94,30,70.2,99.0,11.4,0,35.4,0,4,Saturday,7,1
inventory_daily,597553,607106,1070.6,24.35,22,73.1,58.9,14.5,0,20.84,0,4,Friday,5,0
customer_daily,730604,727471,1406.0,19.58,25,40.4,64.5,9.3,1,18.29,0,4,Thursday,3,0
products_daily,419489,399999,718.4,32.28,18,99.0,81.6,8.1,3,34.51,1,8,Sunday,4,1
customer_daily,710830,715887,1376.4,19.78,25,30.5,58.3,10.3,3,17.2,0,2,Sunday,10,0
customer_daily,789701,761224,1347.5,30.46,25,44.4,76.8,9.2,0,,0,6,Friday,9,0
orders_daily,938506,954133,1625.9,26.28,28,30.7,68.6,3.6,0,26.47,0,6,Thursday,0,0
payments_daily,381641,383058,834.8,36.77,32,57.2,69.9,10.1,0,36.56,0,4,Monday,11,0
orders_daily,646468,625109,1391.7,28.8,28,50.0,77.2,39.2,0,29.7,0,8,Monday,5,0
products_daily,281401,280666,516.1,16.94,18,48.3,40.3,2.3,0,15.83,0,6,Monday,2,0
inventory_daily,443807,447792,853.9,21.07,22,37.0,52.3,5.4,0,21.58,1,6,Saturday,13,0
products_daily,263102,253683,651.7,20.78,18,61.8,54.5,5.6,0,17.74,0,8,Monday,13,0
payments_daily,302843,312096,559.9,30.69,32,46.3,43.5,4.0,0,23.67,0,4,Tuesday,13,0
payments_daily,450170,461162,654.2,23.32,32,40.4,43.1,1.7,0,23.25,0,6,Wednesday,5,0
inventory_daily,463145,449849,1073.6,23.44,22,52.6,60.9,0.9,0,20.28,0,6,Friday,13,0
inventory_daily,485554,477049,925.2,27.04,22,71.2,74.0,6.4,0,24.82,0,4,Wednesday,12,0
sales_daily,1162358,1153004,2238.4,33.88,30,64.4,99.0,2.3,0,35.02,0,2,Tuesday,2,0
orders_daily,1039582,1043802,2005.0,28.31,28,49.9,90.7,0.2,0,25.19,1,8,Friday,7,0
orders_daily,901432,906306,1443.2,20.81,28,15.0,66.4,5.2,0,18.34,0,6,Tuesday,19,0
payments_daily,424087,423733,621.4,31.71,32,52.1,36.0,0.5,0,22.1,0,4,Friday,16,0
sales_daily,692942,689389,1227.1,29.2,30,38.4,64.1,18.1,0,24.44,0,2,Wednesday,10,0
inventory_daily,457534,461938,720.9,15.09,22,34.7,22.9,1.3,3,14.69,0,6,Wednesday,2,0
payments_daily,324683,330938,537.9,23.33,32,30.1,35.0,1.9,0,21.38,0,8,Saturday,13,0
payments_daily,367468,371808,736.0,22.25,32,38.6,37.6,5.5,3,25.69,0,4,Thursday,3,0
orders_daily,984008,996330,1472.7,30.86,28,36.8,85.2,7.0,0,24.39,0,8,Friday,9,0
payments_daily,283554,288161,428.6,31.09,32,58.1,28.3,0.5,0,,0,4,Thursday,2,0
sales_daily,865118,876368,1750.9,32.12,30,35.8,71.5,1.8,0,28.81,0,4,Sunday,7,0
sales_daily,896712,920806,1590.5,40.97,30,83.0,82.8,3.0,0,38.15,0,6,Tuesday,18,0
orders_daily,815814,790089,1262.1,25.78,28,29.9,66.6,5.4,0,17.44,0,4,Thursday,4,0
payments_daily,338413,336343,633.8,26.19,32,34.3,35.1,11.7,0,22.89,0,2,Monday,4,0
customer_daily,502196,522225,1157.0,29.21,25,57.1,73.9,4.6,0,22.96,1,4,Thursday,3,0
orders_daily,628395,636334,1162.5,26.78,28,40.3,54.9,4.3,0,27.54,0,6,Wednesday,20,0
payments_daily,269701,271012,567.5,37.35,32,63.7,43.7,1.2,0,36.29,0,4,Friday,15,0
orders_daily,1029714,1024245,2039.9,30.95,28,54.1,90.7,4.6,0,25.44,0,2,Saturday,3,0
customer_daily,717992,730009,1514.6,20.65,25,32.0,73.8,3.9,0,,0,6,Sunday,16,0
inventory_daily,692754,679705,1051.4,19.65,22,33.1,64.7,22.4,1,21.78,1,4,Sunday,2,0
inventory_daily,503827,479523,1047.1,18.49,22,17.9,51.0,1.9,0,19.29,0,4,Monday,4,0
customer_daily,656722,652948,1143.8,25.73,25,40.8,59.4,2.3,0,19.98,1,2,Wednesday,0,0
inventory_daily,533714,559163,1288.5,29.88,22,75.0,90.8,2.6,0,29.06,0,4,Sunday,2,0
payments_daily,275312,268589,441.1,34.07,32,55.8,46.6,2.5,2,39.86,0,4,Sunday,15,0
inventory_daily,590340,573166,1021.9,25.22,22,56.9,57.3,6.4,3,25.16,0,2,Sunday,9,0
payments_daily,376745,371020,1033.8,46.74,32,89.1,79.0,3.2,0,32.44,0,6,Friday,5,0
sales_daily,648422,656405,1181.0,34.19,30,72.8,65.0,10.4,0,29.16,0,4,Monday,8,0
inventory_daily,537167,543417,1080.9,17.84,22,40.4,63.7,1.2,0,18.84,0,6,Friday,11,0
customer_daily,748600,746528,1636.4,20.41,25,25.7,57.7,1.3,2,19.52,0,6,Sunday,4,0
payments_daily,256797,260426,610.2,27.13,32,47.2,28.2,15.0,0,24.79,0,2,Friday,3,1
payments_daily,424011,434795,746.5,27.5,32,28.1,20.0,1.9,3,29.01,0,4,Thursday,19,0
inventory_daily,454975,455803,780.1,16.48,22,26.5,32.4,5.4,0,14.89,0,4,Friday,2,0
payments_daily,135077,130966,115.2,31.33,32,43.6,25.8,2.9,0,26.31,0,6,Sunday,17,0
orders_daily,1074953,1068505,2181.9,24.26,28,35.1,73.0,5.7,0,23.85,0,2,Saturday,3,0
inventory_daily,634273,663004,1302.5,28.42,22,46.5,68.2,6.1,1,22.98,0,4,Thursday,3,0
customer_daily,503939,506358,998.5,34.0,25,64.3,80.4,2.5,0,,0,4,Sunday,4,0
orders_daily,599218,594297,1136.1,27.0,28,32.4,47.6,23.3,0,23.97,0,4,Friday,2,0
customer_daily,822621,858333,1312.5,22.34,25,40.3,59.8,0.9,0,17.76,0,6,Thursday,20,0
payments_daily,306784,297560,505.9,26.15,32,39.0,33.7,0.9,1,22.32,1,4,Sunday,16,0
products_daily,380692,383392,584.6,17.65,18,38.0,53.0,2.0,0,16.17,0,4,Friday,19,0
orders_daily,577446,580985,1057.0,36.99,28,60.1,72.2,11.6,2,34.9,0,2,Monday,18,0
sales_daily,1024824,1018853,2206.3,34.84,30,60.6,99.0,3.6,0,35.32,0,4,Monday,5,0
payments_daily,425134,431940,706.8,39.41,32,79.4,66.2,23.2,1,39.94,0,6,Sunday,3,0
inventory_daily,554056,558160,834.9,24.47,22,60.5,50.8,,0,25.1,1,4,Monday,4,0
inventory_daily,299574,291247,673.1,21.97,22,44.6,44.2,18.0,1,22.67,0,4,Thursday,13,0
payments_daily,324631,330813,643.2,39.59,32,69.9,66.1,5.0,0,35.25,0,6,Friday,15,0
sales_daily,961202,988288,1482.2,22.85,30,17.1,47.1,4.5,0,18.59,1,6,Sunday,4,0
customer_daily,430690,426561,823.8,19.47,25,43.1,39.4,2.3,0,17.54,0,6,Sunday,17,0
payments_daily,313435,311644,453.2,31.23,32,28.3,36.2,6.6,0,24.74,0,6,Wednesday,23,0
inventory_daily,539644,539490,1169.6,21.08,22,50.8,56.7,8.6,0,15.8,0,4,Friday,22,0
customer_daily,499333,494328,988.1,27.82,25,76.4,55.1,6.1,0,34.12,0,4,Saturday,3,0
inventory_daily,630050,616352,1235.0,17.3,22,25.3,50.4,2.3,0,12.81,0,6,Friday,9,0
products_daily,366156,358038,626.4,19.99,18,55.3,45.0,12.5,0,13.39,0,8,Tuesday,16,0
inventory_daily,524219,535036,1158.6,18.49,22,37.3,57.5,4.2,0,14.64,0,6,Wednesday,4,0
orders_daily,978124,993692,1801.6,26.25,28,40.9,66.9,9.0,0,23.82,1,4,Thursday,11,0
inventory_daily,445952,447738,849.5,33.78,22,93.8,67.1,3.3,0,27.96,0,2,Tuesday,1,0
sales_daily,894353,904241,1456.2,29.95,30,25.1,70.9,2.8,1,30.04,0,6,Friday,21,0
products_daily,264136,268665,349.8,17.87,18,49.0,51.7,1.5,0,19.31,0,4,Saturday,3,0
inventory_daily,480321,477490,870.2,22.88,22,69.3,54.0,10.9,0,21.84,0,4,Sunday,1,0
sales_daily,721214,714663,1483.6,28.56,30,38.5,51.3,0.6,0,29.38,0,2,Friday,4,0
orders_daily,1158394,1136410,2040.0,39.15,28,87.4,98.3,8.3,0,39.24,0,8,Monday,22,0
orders_daily,1117270,1138754,1823.0,27.17,28,19.1,64.7,3.1,2,21.71,0,4,Saturday,6,0
orders_daily,719379,703411,1381.2,30.29,28,51.8,65.9,0.6,0,28.85,0,6,Tuesday,12,0
orders_daily,1140772,1152648,2014.1,19.13,28,40.3,71.9,1.4,0,18.69,0,2,Sunday,3,0
orders_daily,756356,747661,1201.1,26.3,28,44.0,53.1,5.3,2,26.03,0,6,Monday,10,0
payments_daily,479700,485901,921.4,40.79,32,63.9,47.0,15.1,0,31.59,0,4,Wednesday,8,0
payments_daily,459966,445394,809.2,23.12,32,28.4,26.5,13.0,0,23.37,0,2,Sunday,4,0
payments_daily,503494,486921,1043.3,25.24,32,16.4,50.0,7.9,0,23.27,0,4,Sunday,11,0
products_daily,317576,315268,571.2,22.64,18,59.9,55.6,2.5,0,19.21,0,8,Monday,3,0
products_daily,283170,286488,454.1,19.45,18,77.5,27.7,12.2,2,21.35,0,4,Friday,2,0
orders_daily,845502,843473,1767.1,28.5,28,48.6,77.9,4.0,0,33.98,0,2,Monday,14,0
